suite,dimension,function,comparator,n_runs,mean_diff,ci_low,ci_high,B,seed_scheme,availability
cec2017,50,30,atmals-gsk,51,-1.003035e+03,-1.780183e+04,1.584408e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,50,30,egsk,51,1.912427e+04,4.176515e+03,3.531027e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,1,gsk,51,-3.974237e+03,-4.845310e+03,-3.259289e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,1,agsk,51,-3.602000e+01,-6.571007e+01,-1.862011e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,1,apgsk,51,-3.947348e+03,-4.694008e+03,-3.304180e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,1,fdb-agsk,51,4.844795e+00,-4.464352e-01,1.083371e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,1,atmals-gsk,51,-4.493389e+02,-9.166504e+02,-1.911084e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,1,egsk,51,-1.075029e+04,-4.626618e+04,-2.806621e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,3,gsk,51,-1.120758e+05,-1.165956e+05,-1.074532e+05,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,3,agsk,51,-1.089975e+05,-1.151361e+05,-1.038127e+05,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,3,apgsk,51,-8.143367e+04,-8.477288e+04,-7.785394e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,3,fdb-agsk,51,-5.466285e+04,-5.850427e+04,-5.172042e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,3,atmals-gsk,51,-1.739315e+01,-5.643889e+01,4.193908e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,3,egsk,51,2.326624e+01,1.614936e+01,3.801335e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,4,gsk,51,-2.214070e+01,-4.132213e+01,-3.032534e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,4,agsk,51,2.159498e+01,4.928080e+00,3.919868e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,4,apgsk,51,-1.929227e+01,-4.107230e+01,4.226557e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,4,fdb-agsk,51,-7.866240e+00,-2.543094e+01,9.748218e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,4,atmals-gsk,51,6.087446e+00,-1.332942e+01,2.540151e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,4,egsk,51,1.826785e+02,1.693624e+02,1.961231e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,5,gsk,51,-3.892185e+02,-4.775919e+02,-2.941466e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,5,agsk,51,-6.120306e+02,-6.260720e+02,-5.982307e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,5,apgsk,51,-6.605903e+02,-6.720853e+02,-6.496898e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,5,fdb-agsk,51,-5.712936e+02,-5.847917e+02,-5.577302e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,5,atmals-gsk,51,-3.027460e+02,-3.410542e+02,-2.599079e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,5,egsk,51,3.216627e-01,-7.690567e+00,7.014154e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,6,gsk,51,-2.622852e-03,-4.924734e-03,-1.322856e-03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,6,agsk,51,-2.211366e-02,-2.687759e-02,-1.858099e-02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,6,apgsk,51,-4.022366e-01,-6.426390e-01,-3.053249e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,6,fdb-agsk,51,-1.605363e-02,-1.962493e-02,-1.333136e-02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,6,atmals-gsk,51,-7.626284e-03,-8.603502e-03,-6.721995e-03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,6,egsk,51,-3.217719e-02,-5.027955e-02,-2.138217e-02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,7,gsk,51,-6.756250e+02,-6.846692e+02,-6.618267e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,7,agsk,51,-6.670042e+02,-6.797389e+02,-6.514654e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,7,apgsk,51,-9.456890e+02,-9.647724e+02,-9.286329e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,7,fdb-agsk,51,-5.789676e+02,-5.937126e+02,-5.634755e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,7,atmals-gsk,51,-2.691203e+02,-2.923270e+02,-2.473163e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,7,egsk,51,-1.597399e+01,-2.402363e+01,-4.038411e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,8,gsk,51,-4.234269e+02,-5.042054e+02,-3.305577e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,8,agsk,51,-6.085742e+02,-6.205039e+02,-5.970159e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,8,apgsk,51,-6.651120e+02,-6.764594e+02,-6.530619e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,8,fdb-agsk,51,-5.584541e+02,-5.726108e+02,-5.443221e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,8,atmals-gsk,51,-2.963573e+02,-3.436243e+02,-2.461167e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,8,egsk,51,4.818382e+00,-1.853351e+00,1.121445e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,9,gsk,51,-9.565566e+00,-1.403638e+01,-7.671903e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,9,agsk,51,-4.956169e+02,-5.538261e+02,-4.367087e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,9,apgsk,51,-1.407678e+04,-1.523911e+04,-1.300164e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,9,fdb-agsk,51,-6.777702e+02,-7.544599e+02,-6.159292e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,9,atmals-gsk,51,-1.148090e+02,-1.753970e+02,-8.850066e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,9,egsk,51,-2.144448e+01,-2.861943e+01,-1.761048e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,10,gsk,51,-1.712739e+04,-1.740240e+04,-1.682728e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,10,agsk,51,-1.089775e+04,-1.120657e+04,-1.056392e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,10,apgsk,51,-5.866491e+03,-6.134721e+03,-5.581110e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,10,fdb-agsk,51,-1.105521e+04,-1.142239e+04,-1.067725e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,10,atmals-gsk,51,-1.133904e+03,-1.582657e+03,-6.775689e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,10,egsk,51,-1.212743e+04,-1.318787e+04,-1.052202e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,11,gsk,51,-4.688141e+01,-7.459639e+01,-1.844495e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,11,agsk,51,-6.460485e+02,-6.883292e+02,-6.024897e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,11,apgsk,51,-6.931689e+02,-7.347827e+02,-6.451688e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,11,fdb-agsk,51,-7.040738e+02,-7.458056e+02,-6.626797e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,11,atmals-gsk,51,-2.895956e+02,-3.320855e+02,-2.505433e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,11,egsk,51,5.916576e+01,3.333822e+01,8.211775e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,12,gsk,51,3.863302e+04,2.277950e+04,5.165320e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,12,agsk,51,-1.258256e+05,-1.538934e+05,-1.004598e+05,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,12,apgsk,51,-2.827681e+05,-3.165039e+05,-2.494332e+05,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,12,fdb-agsk,51,-3.390956e+05,-4.234988e+05,-2.771563e+05,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,12,atmals-gsk,51,2.428761e+03,-1.340317e+04,1.717101e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,12,egsk,51,-4.624220e+05,-5.201580e+05,-4.060443e+05,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,13,gsk,51,1.721580e+02,-5.563999e+02,8.171455e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,13,agsk,51,-6.536722e+02,-1.390067e+03,2.738970e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,13,apgsk,51,-1.147088e+03,-1.721121e+03,-5.545982e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,13,fdb-agsk,51,-7.886489e+02,-1.642528e+03,-1.644499e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,13,atmals-gsk,51,-4.796089e+02,-1.613302e+03,4.208599e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,13,egsk,51,2.699299e+03,2.366340e+03,3.051721e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,14,gsk,51,-4.033533e+03,-5.442118e+03,-3.078774e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,14,agsk,51,-1.325176e+04,-1.574320e+04,-1.102120e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,14,apgsk,51,-2.636285e+04,-3.213335e+04,-2.192994e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,14,fdb-agsk,51,-2.102187e+04,-2.547355e+04,-1.744995e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,14,atmals-gsk,51,-1.155793e+03,-1.961079e+03,-8.459544e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,14,egsk,51,-5.024691e+01,-1.603874e+02,-1.849710e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,15,gsk,51,-5.220085e+02,-1.088221e+03,-2.868943e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,15,agsk,51,-1.128777e+02,-1.587970e+02,-5.710239e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,15,apgsk,51,-4.121449e+02,-6.628342e+02,-3.070901e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,15,fdb-agsk,51,-1.899956e+02,-2.552989e+02,-1.391482e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,15,atmals-gsk,51,-1.352190e+03,-1.978660e+03,-9.221225e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,15,egsk,51,2.048770e+02,1.748390e+02,2.519617e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,16,gsk,51,1.527657e+02,-5.962566e+02,7.789096e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,16,agsk,51,-1.762766e+03,-1.885084e+03,-1.631609e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,16,apgsk,51,-5.856642e+02,-7.235016e+02,-4.268555e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,16,fdb-agsk,51,-1.399248e+03,-1.525918e+03,-1.249250e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,16,atmals-gsk,51,-6.111520e+02,-9.670063e+02,-2.678796e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,16,egsk,51,1.258879e+03,1.110513e+03,1.418248e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,17,gsk,51,-2.394444e+03,-2.515644e+03,-2.268543e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,17,agsk,51,-1.185627e+03,-1.306096e+03,-1.052440e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,17,apgsk,51,-5.641417e+02,-6.815970e+02,-4.236297e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,17,fdb-agsk,51,-8.406408e+02,-9.682984e+02,-6.833282e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,17,atmals-gsk,51,-1.049790e+03,-1.239484e+03,-8.209911e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,17,egsk,51,-9.549800e+01,-3.434131e+02,1.491280e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,18,gsk,51,-4.871362e+04,-5.566723e+04,-4.230751e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,18,agsk,51,-6.496403e+04,-7.282377e+04,-5.777725e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,18,apgsk,51,-1.148175e+05,-1.269376e+05,-1.047596e+05,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,18,fdb-agsk,51,-7.698403e+04,-9.131506e+04,-6.572027e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,18,atmals-gsk,51,-4.773904e+03,-5.829383e+03,-3.946857e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,18,egsk,51,6.546929e+02,4.408604e+02,8.757531e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,19,gsk,51,-1.248751e+03,-1.906028e+03,-8.097755e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,19,agsk,51,6.539696e+01,2.580094e+01,1.362349e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,19,apgsk,51,1.823204e+01,-2.923754e+01,9.925687e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,19,fdb-agsk,51,4.688601e+01,2.395785e+00,1.225768e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,19,atmals-gsk,51,-1.533611e+03,-2.348718e+03,-1.050914e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,19,egsk,51,1.138199e+02,6.287484e+01,2.002648e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,20,gsk,51,-2.385359e+03,-2.489302e+03,-2.271971e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,20,agsk,51,-7.805274e+02,-8.777936e+02,-6.860551e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,20,apgsk,51,-4.364998e+02,-5.289801e+02,-3.406854e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,20,fdb-agsk,51,-3.731991e+02,-4.738671e+02,-2.543063e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,20,atmals-gsk,51,-9.725736e+02,-1.169923e+03,-7.880769e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,20,egsk,51,-1.051907e+03,-1.261044e+03,-8.508337e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,21,gsk,51,-2.311127e+02,-3.260481e+02,-1.455904e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,21,agsk,51,-6.050843e+02,-6.172707e+02,-5.926945e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,21,apgsk,51,-6.414905e+02,-6.553760e+02,-6.281962e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,21,fdb-agsk,51,-5.449979e+02,-5.582352e+02,-5.299499e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,21,atmals-gsk,51,-2.391378e+02,-2.786179e+02,-1.993379e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,21,egsk,51,9.190778e+00,2.247628e+00,1.573297e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,22,gsk,51,-1.684312e+04,-1.718729e+04,-1.645885e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,22,agsk,51,-1.073042e+04,-1.111889e+04,-1.033880e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,22,apgsk,51,-6.583650e+03,-6.872243e+03,-6.273368e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,22,fdb-agsk,51,-1.102982e+04,-1.136192e+04,-1.064942e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,22,atmals-gsk,51,-1.675988e+03,-2.212494e+03,-1.075574e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,22,egsk,51,-1.227999e+04,-1.317641e+04,-1.091730e+04,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,23,gsk,51,6.163639e+01,5.303289e+01,6.982226e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,23,agsk,51,-5.190467e+02,-5.281962e+02,-5.082038e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,23,apgsk,51,-6.993027e+02,-7.127266e+02,-6.832809e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,23,fdb-agsk,51,-3.630376e+02,-3.762451e+02,-3.455428e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,23,atmals-gsk,51,-5.997064e+01,-8.099875e+01,-4.060563e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,23,egsk,51,5.231880e+01,4.442148e+01,6.044664e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,24,gsk,51,6.375069e+01,5.738149e+01,7.061042e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,24,agsk,51,-6.267638e+02,-6.408424e+02,-6.103392e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,24,apgsk,51,-6.691785e+02,-6.842251e+02,-6.539233e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,24,fdb-agsk,51,-5.338325e+02,-5.530264e+02,-5.117846e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,24,atmals-gsk,51,-9.674551e+01,-1.204927e+02,-7.598539e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,24,egsk,51,3.767837e+01,2.939663e+01,4.524349e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,25,gsk,51,-1.007899e+01,-2.634920e+01,5.426193e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,25,agsk,51,-1.801199e+00,-2.129353e+01,1.639616e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,25,apgsk,51,-1.622832e+01,-3.262754e+01,4.049062e-01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,25,fdb-agsk,51,2.264814e+01,-4.098847e-01,4.351447e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,25,atmals-gsk,51,7.808709e+00,-1.321304e+01,2.766007e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,25,egsk,51,3.371619e+00,-1.374155e+01,1.989083e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,26,gsk,51,3.996262e+02,2.968851e+02,6.777472e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,26,agsk,51,-6.890492e+03,-7.174197e+03,-6.605320e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,26,apgsk,51,-8.118845e+03,-8.329594e+03,-7.908663e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,26,fdb-agsk,51,-6.161262e+03,-6.339895e+03,-6.003041e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,26,atmals-gsk,51,-1.451306e+03,-1.725534e+03,-1.221256e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,26,egsk,51,1.042950e+03,2.991943e+02,1.594207e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,27,gsk,51,-3.660520e+01,-4.798511e+01,-2.601432e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,27,agsk,51,-8.649911e+00,-2.534746e+01,2.829695e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,27,apgsk,51,-3.497043e+02,-3.680406e+02,-3.286359e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,27,fdb-agsk,51,-2.777010e+00,-1.199731e+01,5.820134e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,27,atmals-gsk,51,-1.409639e+02,-1.582323e+02,-1.250536e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,27,egsk,51,-8.328338e+01,-1.012662e+02,-6.773763e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,28,gsk,51,1.843610e+01,6.854200e+00,3.027553e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,28,agsk,51,7.791564e+00,-3.125539e+00,1.829699e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,28,apgsk,51,-2.427338e+00,-1.274757e+01,8.761659e+00,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,28,fdb-agsk,51,7.068414e+00,-3.273963e+00,1.824722e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,28,atmals-gsk,51,2.092574e+01,1.026846e+01,3.178274e+01,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,28,egsk,51,1.933233e+02,1.603448e+02,2.229820e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,29,gsk,51,7.273928e+02,6.198357e+02,8.300426e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,29,agsk,51,-1.670086e+03,-1.759502e+03,-1.581160e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,29,apgsk,51,-1.711151e+03,-1.804151e+03,-1.608654e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,29,fdb-agsk,51,-1.192321e+03,-1.297913e+03,-1.084593e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,29,atmals-gsk,51,-4.638472e+02,-6.775375e+02,-2.713781e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,29,egsk,51,3.483414e+02,2.429144e+02,4.568680e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,30,gsk,51,4.227434e+02,1.595685e+02,7.213853e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,30,agsk,51,-2.203362e+03,-3.150495e+03,-1.501684e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,30,apgsk,51,-3.827726e+03,-4.637001e+03,-3.113346e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,30,fdb-agsk,51,-2.033459e+03,-3.042697e+03,-1.210144e+03,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,30,atmals-gsk,51,6.809639e+02,4.440649e+02,9.633517e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
cec2017,100,30,egsk,51,-8.078011e+02,-1.271076e+03,-4.270249e+02,10000,"SS[20240620,suite,dim,func,cmpP1]",ok
